"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000100201",10425.8463618577,0.0110674620411274,0.0434503777744623,0.254714978511239,0.798943246571544,0.915497618966794
"ENSG00000100206",145.305017411566,0.16321554640368,0.166411343845947,0.980795795716755,0.326693451962256,0.593001984978466
"ENSG00000184949",55.6073578747752,-0.33872262121098,0.288081770993693,-1.17578637496781,0.23968025235797,0.501580861444961
"ENSG00000100211",159.615549147126,-0.148686761255584,0.155941126907815,-0.953480099855126,0.340346874274267,0.606221181325474
"ENSG00000228274",30.6784897008407,0.516630528073391,0.349562347855459,1.47793528462915,0.13942510086377,0.363206726705541
"ENSG00000100216",1281.97516782079,-0.0775174197121577,0.0685699351397659,-1.13048699191787,0.258271076618029,0.52190264598394
"ENSG00000100221",1662.70251758532,0.013498751256109,0.0631916494664002,0.213616061142484,0.830846473511984,0.931924831268816
"ENSG00000100226",688.898372674117,-0.120519161498398,0.0816921665795973,-1.47528418628694,0.140136156117489,0.364067680900084
"ENSG00000229598",857.891704121649,0.110456509958152,0.0775931830948793,1.42353368624004,0.154581504011101,0.386790685712172
"ENSG00000100242",1411.63554412716,-0.196224707028483,0.0646108736596072,-3.03702296400237,0.00238927252750922,0.0185025714495726
"ENSG00000100246",192.409446078163,0.15323827591171,0.139071029957135,1.10187057620082,0.270517942101709,0.536284335585488
"ENSG00000221890",810.486258637187,0.361244067529322,0.0786849677240857,4.59101754729124,4.41090246684391e-06,8.22795084112296e-05
"ENSG00000183741",4632.62331263988,0.19629785138921,0.0525392426797544,3.73621394936574,0.000186811738586515,0.00216313995861849
"ENSG00000179750",141.32743231688,0.339244035496662,0.16643500955417,2.03829732942244,0.0415202068041551,0.165438507476294
"ENSG00000244509",429.007489774818,0.507425823953659,0.0975898133862955,5.19957776684217,1.99741745066035e-07,5.02229243851896e-06
"ENSG00000128394",97.8667871238557,0.473584259954743,0.195806791244902,2.4186304108442,0.0155790600867996,0.0804170907358183
"ENSG00000239713",52.0351714092619,0.793891213131812,0.272633689537155,2.91193364429607,0.00359198932433293,0.0256443018926257
"ENSG00000100307",253.822294197448,0.147458877922618,0.127357444173283,1.1578347765992,0.24693146849027,0.509798910900167
"ENSG00000100311",1089.97343437048,-0.138857361301832,0.0731436962097945,-1.89841870861372,0.057640947038441,0.207937982762126
"ENSG00000100316",3075.00993983817,-0.223870402875986,0.265831950254669,-0.842150097689598,0.399703942279337,0.65980545882007
"ENSG00000209482",16.56066854584,-0.696806327441852,0.510496100796612,-1.36495915709152,0.172265887348004,0.413035168495213
"ENSG00000100321",208.556193833662,0.739652817054827,0.141211218465866,5.23791824113194,1.62397970559779e-07,4.13507633529273e-06
"ENSG00000100324",451.469772060494,0.0525592829223041,0.0957985418062367,0.548643872143808,0.583249871693665,0.794136897480565
"ENSG00000128268",527.195804303439,1.43427549721367,0.10490405524081,13.6722597989301,1.48704324594563e-42,6.78970427523811e-40
"ENSG00000100335",1426.99968665575,0.0995334693136611,0.0666458606409363,1.49346813675213,0.135314688849447,0.356334001702108
"ENSG00000128272",6133.8198022206,0.0211801096790256,0.0559282503701298,0.378701453001962,0.704909574254007,0.866127581399342
"ENSG00000187051",926.628087381891,0.11487998050668,0.0724376104941221,1.58591620738238,0.11275831873851,0.321366807129617
"ENSG00000100346",154.370625076289,0.636630388648969,0.163271480918325,3.89921365977833,9.65055891236624e-05,0.00123726693394664
"ENSG00000235647",26.1345463664989,-0.0126652294311014,0.375186424560897,-0.0337571633779775,0.973070795132958,0.990323823415457
"ENSG00000226085",875.784702795006,0.086234541141435,0.0757192216839125,1.13887252435608,0.254756326948091,0.518810442023414
"ENSG00000133477",488.591706854372,-0.0208915919912369,0.0928376602792798,-0.225033590122689,0.821953143208307,0.928062940525703
