"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000261188",17.8219007431535,-0.256206692819265,0.448556721320703,-0.571180144319107,0.567877536172556,0.783427493894087
"ENSG00000260065",63.7765075164406,-0.194951414494243,0.236209424813352,-0.825332920768465,0.409182606510066,0.667366578410598
"ENSG00000128294",310.572967831492,0.036935737173886,0.116258668263014,0.317703081634529,0.750710173436145,0.88979877322675
"ENSG00000213707",479.414940956247,-0.240632750345784,0.103408057033747,-2.3270212906839,0.019964132113122,0.0964908888333559
"ENSG00000226912",92.7435277146843,0.188004638765041,0.206042657289392,0.912454931606634,0.361529283928753,0.625352367510917
"ENSG00000225783",18.0171954115776,-0.314050778851083,0.438309701786713,-0.716504283548586,0.473680023478112,0.717999950559064
"ENSG00000244625",29.1635741056406,0.211381188115054,0.353182567034957,0.598504025523243,0.549503673705766,0.770904271604193
"ENSG00000231369",249.850940181428,0.238474819257786,0.298000685810055,0.800249229660462,0.423566412108115,0.678613661619217
"ENSG00000169184",169.46396159059,-0.25000814066895,0.149654188421156,-1.6705722927405,0.0948061890452798,0.287543729375369
"ENSG00000180957",1032.15576193302,-0.123882157736313,0.0748222131067185,-1.65568689554291,0.0977852424671139,0.292674812946827
"ENSG00000235954",104.291393700666,-0.119786520922139,0.187204354032334,-0.639870378770406,0.52225687282173,0.752197140907233
"ENSG00000100154",413.803021654265,0.0326208093591246,0.103417616584078,0.31542797481321,0.752436729296826,0.890643364197354
"ENSG00000183765",221.51582671214,0.236807030883262,0.137950001374728,1.71661492224272,0.0860495541623841,0.270089673686533
"ENSG00000100209",69.4303178091183,0.303847307413822,0.23701682426172,1.28196514471186,0.19985487355976,0.450049431745232
"ENSG00000159873",537.805768429138,0.0441743817387686,0.0932287053854268,0.473828115022541,0.635622483917846,0.824991127472126
"ENSG00000100219",1331.9578243509,-0.0928825521376112,0.0669814451150383,-1.3866907764992,0.16553607431183,0.402814535004265
"ENSG00000183579",797.629608063754,0.169363589984242,0.081625175623966,2.07489403470901,0.0379963567018972,0.154445288662476
"ENSG00000183762",354.838878558952,0.0345158562438509,0.123104940690613,0.280377505973511,0.779187892868263,0.905071002909288
"ENSG00000186998",44.5743345732352,-0.269508699428519,0.297673463825607,-0.905383691125424,0.365262152714038,0.628150227483934
"ENSG00000100263",236.444407100366,0.235463754907159,0.1382640139678,1.70300100619093,0.0885678801049521,0.275538279181887
"ENSG00000182944",1729.61520203025,-0.46058289317254,0.0783720355533367,-5.87687802059304,4.18076034514535e-09,1.38200432203927e-07
"ENSG00000185340",860.716330745124,-0.049277593478471,0.0765356179800712,-0.643851774886069,0.519671556215671,0.751104842290581
"ENSG00000100280",2864.64874506767,-0.0585875151358705,0.0532709603510362,-1.09980212013826,0.271418348393575,0.536389067012383
"ENSG00000100296",2406.59726380949,-0.307771069273412,0.0530704464664044,-5.79929301081427,6.65950822799998e-09,2.15850229351051e-07
"ENSG00000184117",1897.38311489896,-0.00246196496530507,0.0569391379150389,-0.0432385360132895,0.96551138650322,0.987470563616601
"ENSG00000100319",119.187539822731,-0.0290913516642103,0.192844393829916,-0.150854018032114,0.880090873572621,0.953439738564891
"ENSG00000184076",657.144667540398,0.0648833900245044,0.0832490990426817,0.779388495138414,0.435750898916161,0.688595453919596
"ENSG00000100325",1069.45504265848,-0.135579434731655,0.0697902292569909,-1.94267071730638,0.0520559564761557,0.192365209513775
"ENSG00000100330",1248.69004645572,-0.0432689913914258,0.067472790672919,-0.641280595628193,0.52134039406118,0.752024728796863
"ENSG00000227201",84.5453562278227,-0.0824983721631651,0.211510056125519,-0.390044680023191,0.696503508332899,0.861770406356489
"ENSG00000128342",2386.39148145861,-0.049314868653196,0.0543272326204308,-0.907737542932571,0.364016903622689,0.627413803326192
"ENSG00000268812",77.1924845509709,0.110731819809877,0.245324924008497,0.451367998002688,0.65172434410552,0.835355219516647
"ENSG00000239282",24.0462275464372,0.150654411522857,0.400825000428248,0.375860815472826,0.707020372815267,0.866088027709039
"ENSG00000099992",269.193943635599,0.10692855035566,0.124449696716009,0.859211015995225,0.390224106819929,0.650677678032964
"ENSG00000099995",3052.91559979635,-0.0861923098631558,0.0537292041556029,-1.60419852141375,0.108670300554829,0.313496780938842
"ENSG00000187860",76.0608831381674,0.0967483172699769,0.233652986872455,0.41406839503742,0.678824018066747,0.852468730405728
"ENSG00000241528",24.0416524360072,-0.25338585706465,0.40018064469239,-0.633178691736635,0.526616958945589,0.754666701381017
"ENSG00000099999",269.221020785744,0.148750996704348,0.121239642377037,1.22691715174939,0.219853731305736,0.475319619995907
"ENSG00000100003",215.295046220376,-0.416146039513926,0.135438259061042,-3.07258851670833,0.00212210885478835,0.0167189940293148
"ENSG00000242114",90.1334872487102,0.157809151344462,0.207666318362981,0.75991693110592,0.447304240442999,0.697038875169598
"ENSG00000133488",92.0960183650352,0.600438463200411,0.207035376502875,2.90017326189698,0.00372956442478394,0.026266131677332
"ENSG00000214491",74.2214393387345,-0.205629744995699,0.218571433398373,-0.940789662210402,0.346812659634881,0.611806801499004
"ENSG00000225774",1554.92772132079,-0.382193654207955,0.0857839253349801,-4.45530619769981,8.37735429982341e-06,0.000143326697472386
"ENSG00000100029",2032.54839468214,-0.0923506472046319,0.0575997345115635,-1.60331723727115,0.108864632766769,0.313805141427938
"ENSG00000185339",60.9303634488097,0.16402494854808,0.250574692606084,0.654595030496299,0.512728524508393,0.746490190089763
"ENSG00000100036",146.368782431728,0.236008796603548,0.164157666213732,1.43769585695904,0.150520369147464,0.378929478047947
"ENSG00000167065",93.6745456107136,-0.197223395450274,0.204293067431665,-0.965394459683482,0.33434727540885,0.599997995758862
"ENSG00000184792",369.251638942756,0.232713072593077,0.106443370097554,2.18626178765102,0.0287964580954188,0.126752663653689
"ENSG00000133422",1474.23654280182,-0.00258509974027236,0.0624389137993199,-0.041402061358417,0.966975369481546,0.98806826894473
"ENSG00000253352",3568.27794707264,-0.125416011340497,0.0625489290134194,-2.0050864710024,0.0449538035549571,0.173909638011679
"ENSG00000183963",248.615495188965,-0.405891900362561,0.130142797696159,-3.11881953936618,0.00181577134843454,0.0146479558556946
"ENSG00000273387",15.6969931849873,-0.295884517874909,0.500701334635047,-0.590940142171928,0.554560528244127,0.774561420561192
"ENSG00000185133",128.229734459968,0.19561619454244,0.174232213736059,1.12273264712561,0.261551058123628,0.52488978053034
"ENSG00000100078",29.8313732908992,2.25960607563244,0.40393192818754,5.59402690886899,2.21862546297162e-08,6.56252977684318e-07
"ENSG00000214125",311.648294122259,0.265746245319388,0.114241394469715,2.32618173607673,0.0200088575768419,0.0966373820957108
"ENSG00000138942",460.072676394475,0.153643530494373,0.0958246876575145,1.60338149020123,0.108850455051516,0.313805141427938
"ENSG00000182541",873.607907593022,-0.139578631447905,0.0730141415827639,-1.91166571875241,0.0559190840624014,0.202922652197366
"ENSG00000100100",110.805915048646,-0.315706749305881,0.183412204585164,-1.72129630097373,0.0851970703835719,0.268134411613871
"ENSG00000100105",1318.87242607536,0.0757332465144981,0.0649656186430857,1.16574348241904,0.243718174027083,0.504936916325073
"ENSG00000213888",48.3218032590821,-0.229042472612134,0.289035271284426,-0.792437793471732,0.428105449952199,0.682275974915838
"ENSG00000185721",389.821649927148,-0.21728809341747,0.120368121906633,-1.80519634248357,0.071043963091731,0.237957350627328
"ENSG00000184708",597.079614956561,-0.0627868825846632,0.086462024774602,-0.726178721217118,0.467729214873009,0.713857323356865
"ENSG00000198089",395.337333437571,-0.226596352188863,0.100998294738476,-2.24356611936478,0.0248603312194268,0.113376034799789
"ENSG00000241878",857.010974914311,-0.380857375908016,0.0777815048550126,-4.89650305195235,9.75571337730036e-07,2.11720188359977e-05
"ENSG00000183530",1796.90967260733,-0.0174239997412713,0.0610582467045056,-0.28536685348329,0.775363099288539,0.902693392488039
"ENSG00000100150",269.002654249226,-0.125146170942613,0.119066494610743,-1.05106118519526,0.293230489510837,0.558222726313251
"ENSG00000227813",117.465773936215,-0.0851510687270153,0.198135283903389,-0.429762266717395,0.667368583684975,0.845485801589022
"ENSG00000128245",3923.41847037766,-0.188569940218436,0.0476850875774912,-3.95448451073931,7.66998402952978e-05,0.00100749277061573
"ENSG00000232346",7823.66118791872,0.171007845671639,0.0506863205889518,3.37384611241467,0.000741257943069402,0.0069029645948338
"ENSG00000214076",413.858689927447,0.0977035761258935,0.107136149466831,0.911957136896563,0.361791281827695,0.625467549828709
"ENSG00000100220",1118.45391616403,0.0253967327470213,0.068186162552244,0.372461681320788,0.709549136829527,0.867226964642727
"ENSG00000100225",1387.83235043875,0.0601561262577635,0.0640923420725314,0.938585239866668,0.347943733913099,0.612830327391403
"ENSG00000100234",1144.61393433415,0.0911508920809381,0.0878363431816954,1.03773550650198,0.299393209699106,0.564465044839693
"ENSG00000133424",472.549377745447,0.113850839401773,0.0969345374237119,1.17451263943333,0.240189752289769,0.500744345224759
"ENSG00000235485",550.85655823,0.150263169274853,0.0999181032897256,1.50386330732425,0.132616566474475,0.351543065086214
"ENSG00000233080",110.560189168331,0.144570871178271,0.194760584503257,0.742300458519386,0.457905314081535,0.706152471150831
"ENSG00000243453",74.2486748455539,0.00885499948682291,0.22322240162628,0.0396689553660837,0.968357052215457,0.98806826894473
"ENSG00000100281",881.404212073971,-0.0311383559431707,0.0736915206718545,-0.42255005269641,0.672623574823217,0.848792965170039
"ENSG00000100284",453.497926238844,-0.156832389973916,0.0983784081588906,-1.59417491001294,0.110896864446209,0.316898067200945
"ENSG00000100292",348.483424362518,0.49113001320969,0.129087811591792,3.80461956209132,0.000142022300442216,0.00170001034210389
"ENSG00000100297",2953.66530648755,-0.124854174172898,0.0538433607184055,-2.31884066126315,0.0204036775604553,0.097998514835711
"ENSG00000233388",194.579227302648,0.1205156871492,0.143491720241434,0.839879032368034,0.400976215020665,0.660091297700148
"ENSG00000100302",25.2638138198328,0.299512572245548,0.377403412172286,0.793613842868012,0.427420271181701,0.681510392462374
"ENSG00000198125",123.074964875035,0.594137637203001,0.181533205584436,3.27288682690425,0.00106455093072355,0.00940997185608198
"ENSG00000221963",1026.70301130651,0.103891107945101,0.0727631416258304,1.42779854777766,0.153349850965153,0.3841635036851
"ENSG00000100320",1813.96444206415,-0.0434649635284909,0.0607063903624748,-0.715986624619975,0.47399960789454,0.718294200113953
"ENSG00000237406",781.327551236161,0.0415777471900364,0.0793599058807746,0.523913766386017,0.60033851939065,0.804993880332688
"ENSG00000128284",80.7777407227782,0.318827275624113,0.213196348546206,1.49546311556558,0.134793619152856,0.354410899439761
"ENSG00000128335",327.32990621241,0.0388101402055799,0.112247288797819,0.34575570262089,0.729526318349494,0.877770427393395
"ENSG00000100342",262.291026759408,0.149120399327457,0.12435820514414,1.19911990652017,0.230481324716101,0.488720277111478
"ENSG00000100345",33528.0055394772,-0.31056623691524,0.0416150635207488,-7.46283222084704,8.46821517656564e-14,5.60452736212422e-12
"ENSG00000237668",259.069940109898,-0.0953206902968666,0.134079637453739,-0.710925925122335,0.477130139742938,0.720380264257167
"ENSG00000100348",771.528330522021,0.208314824743402,0.0773145509254745,2.69438058230722,0.00705195915527423,0.0437401107468795
"ENSG00000100350",1185.01774860394,0.369028230061499,0.0690964141776425,5.34077251986987,9.25513329136388e-08,2.42552734017495e-06
"ENSG00000100353",2321.86662564081,-0.0238807373922735,0.055433764991568,-0.430797680725925,0.666615486097969,0.845271484531439
"ENSG00000188078",93.7694348180985,0.0864881724707284,0.201152773212206,0.429962615427071,0.667222835964728,0.845485801589022
"ENSG00000100360",140.35300441344,0.0100309566876498,0.164796847979081,0.0608686198228933,0.95146384084316,0.981651872998891
"ENSG00000128311",347.403855185696,0.27665137406977,0.112156344398899,2.46665826665874,0.0136380444327602,0.0722465362548394
"ENSG00000128309",792.565636808677,0.355765968047155,0.0819461726186493,4.34145923694049,1.41539540196874e-05,0.000228085428536786
"ENSG00000100379",332.075118247165,0.392760998100971,0.1101053177742,3.5671392267032,0.00036089975300368,0.00376278040129059
"ENSG00000133466",383.47488999703,-0.0469040950930978,0.113205868951653,-0.414325648727004,0.67863563230671,0.852285761393619
"ENSG00000128340",118.176729234429,0.62733135189594,0.177185654364369,3.5405312814201,0.000399322295010754,0.00410760893466497
"ENSG00000166897",172.535245646238,-1.25685886101229,0.158675493278963,-7.92093873502347,2.35724073078973e-15,1.8242119546879e-13
"ENSG00000100060",27.8935208814238,-0.44093283473201,0.375953545086865,-1.17283861395729,0.240860530081779,0.501462079625944
"ENSG00000100065",906.502077756345,-0.182063154526645,0.074267451042176,-2.45145285009516,0.0142280825515167,0.0748164066957024
"ENSG00000128283",5026.29013460148,0.0896862493935806,0.0569629845670412,1.57446541952216,0.115379890007123,0.324781458322602
"ENSG00000100079",26.6862370336633,0.207727118913462,0.364629656954148,0.569693427157473,0.568885648867537,0.784038853129651
"ENSG00000100083",678.740531806122,-0.00612340555534415,0.0850180067901208,-0.0720248072912443,0.942582165753633,0.978108348695608
"ENSG00000100092",359.327022906026,0.142587798416768,0.108203406240639,1.31777550606549,0.187578809722884,0.433773281784469
"ENSG00000241360",88.2699668246116,0.223940748136836,0.246139891614252,0.909810866772435,0.362922262708004,0.626500596336504
"ENSG00000100097",5313.25345807754,-0.288949355013051,0.0519859115195014,-5.55822426821654,2.72533067342183e-08,7.93206300663852e-07
"ENSG00000100101",302.246422340974,-0.0314281140423734,0.117775811850675,-0.266846931882926,0.789587017569997,0.910003139736929
"ENSG00000100106",176.138752236757,0.00108439233715022,0.153953524400872,0.00704363437842856,0.994380039347867,0.998581222493688
"ENSG00000189060",15387.9982650355,-0.0345186125551431,0.0411905862897347,-0.838021879862041,0.402018415240903,0.660955268206366
"ENSG00000100116",153.446255329381,0.08675184565053,0.15684384789881,0.553109648945232,0.58018832990743,0.791746305442673
"ENSG00000100124",230.464535712757,0.126674706319054,0.139657276354695,0.907039787868492,0.3643857571716,0.627502984784444
